post_uri,reply_uri,reply_author,reply_text,reply_createdAt
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:lpmmguvbpyl5lzwwqwdyvvvh/app.bsky.feed.post/3lbxq36wihc2t,did:plc:lpmmguvbpyl5lzwwqwdyvvvh,Where's Macklemore?,2024-11-27T23:41:47.162Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:lpmmguvbpyl5lzwwqwdyvvvh/app.bsky.feed.post/3lbxpx34wk22t,did:plc:lpmmguvbpyl5lzwwqwdyvvvh,"How are all you ""uncommitted"" votes who voted for Trump  feeling now.  This was so obviously going to happen, yet you refused to listen cause you wanted to teach Democrats a lesson.",2024-11-27T23:39:28.961Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:lk6tiwlvb2nfjqterhadfe5i/app.bsky.feed.post/3lby4hds5tc2h,did:plc:lk6tiwlvb2nfjqterhadfe5i,Less people voted in 2024 than in 2020.  More than enough to put trump over the top and lose every swing state.  Stay strong and be heard.,2024-11-28T03:23:19.816Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:lk2ld7vrvuvzhlccu5d5edzp/app.bsky.feed.post/3lbylngxnwc2i,did:plc:lk2ld7vrvuvzhlccu5d5edzp,"Don't worry, they'll still feel self-righteous about voting for Jill Stein.",2024-11-28T07:55:10.596Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:ljtbr45j22grscmggg3kpg7i/app.bsky.feed.post/3lbxnqispyc2c,did:plc:ljtbr45j22grscmggg3kpg7i,I hope all those fools in Dearborn feel the pain of their vote.,2024-11-27T23:00:00.941Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:lgqylfexw6q6bb7jxtzerwew/app.bsky.feed.post/3lbytwkhmhk2k,did:plc:lgqylfexw6q6bb7jxtzerwew,,2024-11-28T10:23:26.190Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:lfslo5gazlc2nw2qm4dw7yix/app.bsky.feed.post/3lbz25gaszc26,did:plc:lfslo5gazlc2nw2qm4dw7yix,Will those voters ever see this video?,2024-11-28T12:14:39.106Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:leeh5btl4an5gdielsizg2fr/app.bsky.feed.post/3lbxbjvjoec27,did:plc:leeh5btl4an5gdielsizg2fr,Suckers and losers.,2024-11-27T19:21:34.494Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:le3k4ffsmbzy6mnskjiwsuox/app.bsky.feed.post/3lbxko6gbnc2q,did:plc:le3k4ffsmbzy6mnskjiwsuox,They're all still proud of it. It's insane,2024-11-27T22:05:01.714Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:l7nohgnmzwxd6pxw5kknfpzx/app.bsky.feed.post/3lbxot2gvys2a,did:plc:l7nohgnmzwxd6pxw5kknfpzx,They knew what they were doing and got what they wanted.,2024-11-27T23:19:20.279Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:l64ppch7amtuhseby7zjz7by/app.bsky.feed.post/3lbxiv5z2gc2h,did:plc:l64ppch7amtuhseby7zjz7by,"In my opinion it makes all the sense in the world. 
I mean since they’ve been there for thousands of years. 
I have another opinion. 
It makes no sense to have this clown in our government.",2024-11-27T21:33:08.678Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:kz377ptd5fxbpzgmkc2jconh/app.bsky.feed.post/3lc2q5q7cw22n,did:plc:kz377ptd5fxbpzgmkc2jconh,Pretty sure Jill stein voters in fact voted against the president-elect. Let’s focus on his voters 🤡,2024-11-29T04:21:11.600Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:kool3e3rb4febgutcns44d7m/app.bsky.feed.post/3lbyfpwc5cs2j,did:plc:kool3e3rb4febgutcns44d7m,I’m sure they’ll love it when we lose our national parks as well,2024-11-28T06:09:11.327Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:kkuguzgddx5q4sw2ywq32su4/app.bsky.feed.post/3lbx7r262zc2e,did:plc:kkuguzgddx5q4sw2ywq32su4,"He is kinda right unfortunately. Historically it does, justly it does, but the reality is a two state solution is just a political crutch the West uses to avoid the real issue. To find a workable solution we must abandon the failures of the past",2024-11-27T18:49:46.754Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:kcyacj5ho2z36r2knogy2iam/app.bsky.feed.post/3lby4pds3iw26,did:plc:kcyacj5ho2z36r2knogy2iam,"Rashida Tlaib led a revolt against Harris and Biden to vote third party in Michigan. 18% of voters voted third party, much of it due to Biden’s support of Israel. I hope Tlaib is really happy with herself. She is now partly responsible for whatever happens to Palestine moving forward.",2024-11-28T03:27:48.250Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:k3hlayrhkdtvg7dnbqkwxx6p/app.bsky.feed.post/3lbz6fhhtck2e,did:plc:k3hlayrhkdtvg7dnbqkwxx6p,An anti Palestine stance along with what’s already happened in Gaza will only create more conflict with Arab nations. The end result will not be good. Certainly not good for the USA. Stupid position. Dangerous position. Backwards position.,2024-11-28T13:30:43.786Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:k2c5pvfhaa2vkxjb5nxrdam7/app.bsky.feed.post/3lbxpmvvanc25,did:plc:k2c5pvfhaa2vkxjb5nxrdam7,🤣🤣,2024-11-27T23:33:47.922Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:jwtkczzfjnblyemovorwxqci/app.bsky.feed.post/3lbxrr7vu222l,did:plc:jwtkczzfjnblyemovorwxqci,"It was obvious to see. Just looking at tRump’s actions during his 1.term re:Israel. However, I also understood the dilemma for people voting for a government that supplies weapons no matter what. Just a mess",2024-11-28T00:12:00.129Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:jurlx273irwhuuwhqwbath7y/app.bsky.feed.post/3lbxm3noq3227,did:plc:jurlx273irwhuuwhqwbath7y,"Someone on here said it would be good because it would ""train the libs"" not to support Israel. 

We aren't going to have to worry about any of that now.",2024-11-27T22:30:27.669Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:jpjctr6xi4mlnhnukitg5yh6/app.bsky.feed.post/3lbz3b5igsc2m,did:plc:jpjctr6xi4mlnhnukitg5yh6,📌,2024-11-28T12:34:37.878Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:jmndgya34a5qaq3oqownh3ly/app.bsky.feed.post/3lbzgnbxrhs26,did:plc:jmndgya34a5qaq3oqownh3ly,"Anyone with half a brain who isn’t a cultist knew this was going to happen. Yet the uneducated protested Biden & voted for Trump. Thanks Dearborn, et al 🙄",2024-11-28T15:58:16.388Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:jljn3hxyh6ay4xbdttruseba/app.bsky.feed.post/3lbxkqyek522w,did:plc:jljn3hxyh6ay4xbdttruseba,Exactly!! Morons!,2024-11-27T22:06:36.029Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:jkez6zoden4wcrgj5pdyaeng/app.bsky.feed.post/3lbykzpdiuc2f,did:plc:jkez6zoden4wcrgj5pdyaeng,Must be a painful reality- so they’ll need to blame someone,2024-11-28T07:44:08.285Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:jhdrtcd63rmaokdcu7l5gbyd/app.bsky.feed.post/3lbx7x5p4m224,did:plc:jhdrtcd63rmaokdcu7l5gbyd,"3rd party voters are never principled as they never vote 3rd party in any other race besides president, which would help build a 3rd party. They don’t understand pragmatism, nor working towards a goal. They want to say they voted & complain no matter the results. They’re weak & lack responsibility.",2024-11-27T18:53:11.784Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:j2tpk7litspeie46pj3lrfek/app.bsky.feed.post/3lbyve726as2k,did:plc:j2tpk7litspeie46pj3lrfek,"They got PUNKED. 
We warned them. 
Now we have to suffer.",2024-11-28T10:48:57.720Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:ivase7rdqa2qxm3ivywm52yc/app.bsky.feed.post/3lbx7wmemhk2t,did:plc:ivase7rdqa2qxm3ivywm52yc,Where does he find these clowns?,2024-11-27T18:52:53.615Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:ilk5crpeaktuglkeimwkbo5g/app.bsky.feed.post/3lbxxusxils2l,did:plc:ilk5crpeaktuglkeimwkbo5g,Welcome to the new Trump Gaza Waterfront Hotel and Casino cominng in July 2026. Demolition has already started.,2024-11-28T02:01:23.217Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:igvo2codrc4qxuy357qmt3w7/app.bsky.feed.post/3lbxbssmxoc2z,did:plc:igvo2codrc4qxuy357qmt3w7,,2024-11-27T19:26:33.445Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:iafzmzi46dauffhgsljlrbg4/app.bsky.feed.post/3lbxlnav7ms2d,did:plc:iafzmzi46dauffhgsljlrbg4,"Mike Huckabee, the new Israeli ambassador calls the West Bank Judea and Samaria. How's that for a two state solution?",2024-11-27T22:22:24.487Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:i4zrhlivqfmajqru5ioofaxk/app.bsky.feed.post/3lbxmpsdztg2c,did:plc:i4zrhlivqfmajqru5ioofaxk,spot on,2024-11-27T22:41:43.650Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:hpu5ubajwg2nhlwo7llwqvfb/app.bsky.feed.post/3lbzfbiya3s23,did:plc:hpu5ubajwg2nhlwo7llwqvfb,Trump promised Netanhyau the west bank and Gaza,2024-11-28T15:33:47.348Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:hjrlz3xjnai6zqrex27prlkj/app.bsky.feed.post/3lbz4j2mf7k2h,did:plc:hjrlz3xjnai6zqrex27prlkj,They'll let you know in about four years.,2024-11-28T12:56:57.038Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:he6wpp754wedksyjxxismltv/app.bsky.feed.post/3lcdij7h7qc2e,did:plc:he6wpp754wedksyjxxismltv,"retired Flag Grade Failure General Keith Kellogg doesn’t mean Palestinians should get to vote, he means they should be genocided. Where was he radicalized? Where was fellow retired Flag Grade Failure General Flynn radicalized?",2024-12-02T15:58:24.397Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:hbvvykt7s7cpbj5j5ulpyllt/app.bsky.feed.post/3lbxcs2xilk2t,did:plc:hbvvykt7s7cpbj5j5ulpyllt,i would argue that they could have run bernie in 2016 and 2024 and won regardless of stein voters.,2024-11-27T19:44:02.367Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:h7yrxi6ttiaysre5b5sr5qp6/app.bsky.feed.post/3lby2j4leu22k,did:plc:h7yrxi6ttiaysre5b5sr5qp6,Hope those voters in Pennsylvania who thought Harris was too pro-Israel are happy with their choice.,2024-11-28T02:48:31.880Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:gyn3qaeep6epyvy4j6jgjynm/app.bsky.feed.post/3lbycbjpxpc2q,did:plc:gyn3qaeep6epyvy4j6jgjynm,"Jill Stein feels great. 

This was her plan. 

This is what she was paid to do. 

But her supporters, well they're not getting anything.",2024-11-28T05:07:27.162Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:gyd67ptoscgfspufeeqmlfdl/app.bsky.feed.post/3lbxqap7rws2k,did:plc:gyd67ptoscgfspufeeqmlfdl,"How is this different from democrats, it's exactly the same. You lot are the actual clowns you just think red noses and ridiculous shoes are serious business attire",2024-11-27T23:44:52.015Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:gnrx5fs3hsbhar7wss4ohbg5/app.bsky.feed.post/3lbxbyrqe2k23,did:plc:gnrx5fs3hsbhar7wss4ohbg5,"Wait, trump is worse for Gaza?",2024-11-27T19:29:53.834Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:gc4ylyyfo6mmnjjynz7f2cqt/app.bsky.feed.post/3lbxngzbduc2h,did:plc:gc4ylyyfo6mmnjjynz7f2cqt,I never trusted the pro-Palestinian organizers. They have been so quiet since the election. It’s almost like they were paid to promote unrest. 🤔,2024-11-27T22:54:42.653Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:g24szivr5nby5cz67l2jk5oq/app.bsky.feed.post/3lbxdnpp5ak2j,did:plc:g24szivr5nby5cz67l2jk5oq,"Not just clowns, but also fascists.",2024-11-27T19:59:30.082Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:fi4wultorgoja24pmxpvufuc/app.bsky.feed.post/3lbzavjkkis2i,did:plc:fi4wultorgoja24pmxpvufuc,For real.,2024-11-28T14:15:30.328Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:fgqxznjqzoe5ntzpymgmfbly/app.bsky.feed.post/3lbxf24wacc2f,did:plc:fgqxznjqzoe5ntzpymgmfbly,"This is also much worse for Israel, which will either have to absorb millions of Palestinians as full citizens (which I don’t think is Netanyahu’s plan), or engage in massive ethnic cleansing so Trump and Kirshner can build sea front condos in Gaza.",2024-11-27T20:24:20.341Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:fehsci4bei4xnvottyc6vffj/app.bsky.feed.post/3lbxctkbxi223,did:plc:fehsci4bei4xnvottyc6vffj,clowns they will remain...,2024-11-27T19:44:51.992Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:ey5dh2kygova3olykypubhi2/app.bsky.feed.post/3lbxj53hjnu2d,did:plc:ey5dh2kygova3olykypubhi2,Call 1 800 J1LL ST3W1N,2024-11-27T21:37:34.442Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:esk3bkwtpuqn3hthgsymmgn7/app.bsky.feed.post/3lbxgbuefdc2y,did:plc:esk3bkwtpuqn3hthgsymmgn7,Dearborn must be feeling ridiculous about now. No one is saying “Inshallah.”,2024-11-27T20:46:33.546Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:esalwr5i2gedbrgnf5gyvder/app.bsky.feed.post/3lbxb7qosmk2k,did:plc:esalwr5i2gedbrgnf5gyvder,"The Perfect is the Enemy of the Good, Example #45,923",2024-11-27T19:15:53.875Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:ekq3rychjlbznltho7n25jch/app.bsky.feed.post/3lbxs3ysmsc2a,did:plc:ekq3rychjlbznltho7n25jch,"Welp, hopefully they can sleep well at night. 🤷🏻‍♀️🤦🏻‍♀️",2024-11-28T00:18:01.781Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:ekjuj6rts3nrlvmdtqdssgvz/app.bsky.feed.post/3lbxouyfs5k2n,did:plc:ekjuj6rts3nrlvmdtqdssgvz,Jill stein voters are stupider than maga,2024-11-27T23:20:25.255Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:ehfujivumst46wkqrsz7basn/app.bsky.feed.post/3lbxbixyo4s2d,did:plc:ehfujivumst46wkqrsz7basn,And Dearborn muslims....,2024-11-27T19:21:03.527Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:egwlhmvsb7ppfinyzcum3dj6/app.bsky.feed.post/3lbxf72wqvc2t,did:plc:egwlhmvsb7ppfinyzcum3dj6,What job has Flynn got?,2024-11-27T20:27:06.030Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:edkzjdp2p7bwsa5og2wo6jr5/app.bsky.feed.post/3lbxyfu2xys2h,did:plc:edkzjdp2p7bwsa5og2wo6jr5,FAFO Stein morons,2024-11-28T02:10:54.808Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:eata7gdmv6lqfww6uh3ldcnn/app.bsky.feed.post/3lbzizximm22v,did:plc:eata7gdmv6lqfww6uh3ldcnn,"Palestinians were protesting the wrong party. Oh, and by the way, he will deport you all. Bye, enjoy Gaza.",2024-11-28T16:41:09.096Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:e4qglzjpa4pcasim3rpqsicy/app.bsky.feed.post/3lby7mu46c22x,did:plc:e4qglzjpa4pcasim3rpqsicy,Remind us when Biden/Harris stood up for Palestinian statehood?,2024-11-28T04:20:05.920Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:e2kmi2enymfnvl7smgjjwj4c/app.bsky.feed.post/3lch3ajajas2p,did:plc:e2kmi2enymfnvl7smgjjwj4c,😂😂😂 you’re trying to blame Jill Stein? The Dems blew it big time. Nobody to blame but themselves. They need to go farther left to ever win again.,2024-12-04T02:11:32.984Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:duwubnx5cirslimis2ew25mv/app.bsky.feed.post/3lby333k2o22a,did:plc:duwubnx5cirslimis2ew25mv,This is what they voted for! Surely they’re happy to get everything they wanted,2024-11-28T02:58:34.769Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:dmx3n3ov4gshbuqfl3hxvbij/app.bsky.feed.post/3lbxbdhmazs2s,did:plc:dmx3n3ov4gshbuqfl3hxvbij,Many Muslims voted for Trump himself. I read here yesterday that they’re still celebrating his win.,2024-11-27T19:17:58.572Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cur2tjyd3f4h7v5xwliedgje/app.bsky.feed.post/3lbxettrthc2u,did:plc:cur2tjyd3f4h7v5xwliedgje,"That view is one that is backed up by evangelicals.  Their ""pro-Israel"" stance, however, is not what it's cracked up to be:

www.hauntologies.net/p/christian-...",2024-11-27T20:20:49.432Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cur2tjyd3f4h7v5xwliedgje/app.bsky.feed.post/3lbxdovp3fk2u,did:plc:cur2tjyd3f4h7v5xwliedgje,Stein didn't get near enough votes to influence the popular vote.  Did she drain off some votes in a few states to influence the electoral college vote?,2024-11-27T20:00:09.926Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cqxytef7x5l7qtpeawl2mfi7/app.bsky.feed.post/3lbxx65y6o22s,did:plc:cqxytef7x5l7qtpeawl2mfi7,Mofos,2024-11-28T01:48:43.025Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cl2kqzr47rwvwxnf4x5wtniu/app.bsky.feed.post/3lbxfbqbgq224,did:plc:cl2kqzr47rwvwxnf4x5wtniu,"Not only Jil Steins (aka Jil Kremlin's) , but also the whole usa Muslims community that supported Trump by far.",2024-11-27T20:28:35.513Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cjjugb3awx3lrfvxz5uysg2x/app.bsky.feed.post/3lbxa7inab22c,did:plc:cjjugb3awx3lrfvxz5uysg2x,It has the right of self-determination,2024-11-27T18:57:51.692Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cg72e6lw4icy5663n5g6erhs/app.bsky.feed.post/3lbxr4mfec22l,did:plc:cg72e6lw4icy5663n5g6erhs,This is info from FOX X News...  Independent News is a better supporter for the people,2024-11-28T00:00:28.576Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cfvdnoe6j742cnnzkeywooea/app.bsky.feed.post/3lbxd7z6chk2o,did:plc:cfvdnoe6j742cnnzkeywooea,Two state solution sovereign is the only answer that has ever made sense. They didn’t want a Black woman leader who only ever wanted that. Doom on you.,2024-11-27T19:51:50.254Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:cbaiytucbdig66djvecmjddo/app.bsky.feed.post/3lbxpazdrwk2b,did:plc:cbaiytucbdig66djvecmjddo,Not only that he will deport them! Baby meet bath water 😂🥹,2024-11-27T23:27:08.890Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:c42klpwvhe73mgec4pmak6am/app.bsky.feed.post/3lbxfru3h4c2a,did:plc:c42klpwvhe73mgec4pmak6am,"Fuck her, she crawls out of her gopher hole every 4 years just to cause trouble 😡",2024-11-27T20:37:36.381Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:c3saduoqn4uwe2ji2vsymtca/app.bsky.feed.post/3lbxexhrdz22g,did:plc:c3saduoqn4uwe2ji2vsymtca,I love this for all the morons who voted 3rd party or those who didn’t even bother to show up 🤷‍♀️,2024-11-27T20:22:51.052Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:c27zksojdoulcui3jzjnsfqu/app.bsky.feed.post/3lbxolyo2os2o,did:plc:c27zksojdoulcui3jzjnsfqu,Vote shaming never wins.,2024-11-27T23:15:23.536Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:by3vq7oq2str7lhkyke43hvi/app.bsky.feed.post/3lbxyugg23k27,did:plc:by3vq7oq2str7lhkyke43hvi,“Let’s not vote for the one person calling for a ceasefire and may restrict lethal aid to Israel.”,2024-11-28T02:19:03.806Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:btw7su3jly7btr3vegpqxox4/app.bsky.feed.post/3lbxmeii45k2c,did:plc:btw7su3jly7btr3vegpqxox4,"Soooo, pro genocide... *Adds to notebook.",2024-11-27T22:35:24.199Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:bsqsunllg2c7kmeprffbpcu5/app.bsky.feed.post/3lbxooooiss2y,did:plc:bsqsunllg2c7kmeprffbpcu5,"So people, were mad at Harris over Gaza
So they voted for a madman, or stayed home (a proxy vote for a madman)
We tried to warn them about tRump, who is cozy with Netanyahu
There is no way tRump would ever broker a deal with Netanyahu favorable to the Palestinian cause",2024-11-27T23:16:53.725Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:bplgsjjsnfeywxlyj6vsfhqb/app.bsky.feed.post/3lbxatjwdpx2o,did:plc:bplgsjjsnfeywxlyj6vsfhqb,"I had a sinking feeling Kellogg, the traitor, would be rewarded for his treason.

The protest voters chose this. They doomed Palestinians.",2024-11-27T19:09:04.044Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:bpbq4h2loeocwjppq4jmqiy2/app.bsky.feed.post/3lbxo5i22d22h,did:plc:bpbq4h2loeocwjppq4jmqiy2,,2024-11-27T23:07:16.340Z
at://did:plc:pmhyscv7t7incelmoevkijpr/app.bsky.feed.post/3lbx7cfuiwk2z,at://did:plc:blfm357i4c5cqxpdcpw6buq3/app.bsky.feed.post/3lbxf5tdpxs2r,did:plc:blfm357i4c5cqxpdcpw6buq3,LOL the Stein voters already flapped back into the cave now that their work's finished. They'll just hang from the ceiling and hibernate until they're needed again in 2028.,2024-11-27T20:26:24.516Z
